lastname,firstname,team,points,games,liga_id,season,bezirk,spielklasse,altersklasse,geschlecht,league_full_name,kreis
39.,Feulner,André,SpVgg Rattelsdorf 2,148,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
40.,Heichel,Dominik,BG Litzendorf,139,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
41.,Berger,Markus,BSC Saas Bayreuth,138,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
42.,Terry,Steven,1. FC Baunach 2,137,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
43.,Korn,Wilfried,TSV Breitengüßbach 4,133,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
44.,Bötsch,Benedikt,1.FC 01 Bamberg,127,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
45.,Hofer,Jan Matthias,BBC Coburg,126,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
46.,Aas,Benjamin,SpVgg Rattelsdorf 2,126,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
47.,Fazlija,Lulzim,1. FC Baunach 2,125,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
48.,Herbst,Christian,BG Litzendorf,122,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
49.,Geiger,Florian,BBC Coburg,122,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
50.,Feulner,Marco,SpVgg Rattelsdorf 2,120,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
51.,Fröbel,Sebastian,BBC Coburg,116,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
52.,Weber,Florian,TTL Bamberg,112,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
53.,Khodadadi,Dawud,BBC Coburg,111,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
54.,Tadda,Walter,TSV Breitengüßbach 4,109,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
55.,Gunes,Ibrahim,BBC Coburg,106,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
56.,Lauterbach,Marc,VfL Jahn Bamberg,105,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
57.,Jungbauer,Christoph,ATS Kulmbach,103,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
58.,Böhm,Michael,BBC Coburg,98,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
59.,Hansl,Matthias,ATS Kulmbach,93,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
60.,Müller,Markus,VfL Jahn Bamberg,92,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
61.,Montag,Marc,SpVgg Rattelsdorf 2,88,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
62.,Wolf,Stephan,BG Litzendorf,86,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
63.,Wittmann,Andreas,BG Litzendorf,85,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
64.,Basler,Rainer,BSC Saas Bayreuth,84,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
65.,Brown,David,ATS Kulmbach,81,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
66.,Richter,Robert,VfL Jahn Bamberg,80,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
67.,Schneider,Torsten,ATS Kulmbach,80,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
68.,Schabacker,Ulf,TSV Breitengüßbach 4,79,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
69.,Sieben,Sebastian,TTL Bamberg,79,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
70.,Kulla,Johannes,1.FC 01 Bamberg,77,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
71.,Wagner,Burkhard,BBC Coburg,76,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
72.,Böhner,Uwe,BSC Saas Bayreuth,76,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
73.,Rothaug,Thomas,VfL Jahn Bamberg,75,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
74.,Jacob,Nils,BBC Coburg,65,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
75.,Henzler,Jens,TSV Breitengüßbach 4,61,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
76.,Lauer,Wolfgang,1.FC 01 Bamberg,60,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
77.,Göller,Klaus,VfL Jahn Bamberg,60,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
78.,Flierl,Kilian,TTL Bamberg,60,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
79.,Kaiser,Stefan,1.FC 01 Bamberg,58,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
80.,Uzelino,Florian,BG Litzendorf,57,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
81.,Reuß,Marc,1.FC 01 Bamberg,56,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
82.,Scholz,Dominik,TTL Bamberg,55,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
83.,Reinhold,Ingo,ATS Kulmbach,54,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
84.,Lips,Christoph,SpVgg Rattelsdorf 2,53,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
85.,Dippold,Armin,TSV Breitengüßbach 4,50,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
86.,Neumann,Matthias,BSC Saas Bayreuth,49,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
87.,Dittrich,René,1. FC Baunach 2,48,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
88.,Morris,Patrick,1. FC Baunach 2,47,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
89.,Dormann,Markus,1.FC 01 Bamberg,47,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
90.,Pfister,Heiko,TTL Bamberg,46,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
91.,Aas,Manuel,SpVgg Rattelsdorf 2,40,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
92.,Hauptmann,Andreas,1.FC 01 Bamberg,39,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
93.,Bauer,Rainer,BSC Saas Bayreuth,37,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
94.,Thurn,Michael,1. FC Baunach 2,36,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
95.,Stolpowski,Oleg,1. FC Baunach 2,36,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
96.,Imhof,Dominik,SpVgg Rattelsdorf 2,35,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
97.,Spindler,Sebastian,BG Litzendorf,35,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
98.,Fazlija,Fetim,1. FC Baunach 2,34,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
99.,Balduf,Stefan,ATS Kulmbach,33,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
100.,Pautz,Andreas,TSV Breitengüßbach 4,31,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
101.,Hopf,Rüdiger,TSV Breitengüßbach 4,31,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
102.,Korb,Christian,1.FC 01 Bamberg,30,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
103.,Franck,Sven,BSC Saas Bayreuth,29,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
104.,Röder,Matthias,BG Litzendorf,25,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
105.,Schneiderbanger,Michael,SpVgg Rattelsdorf 2,24,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
106.,Jahn,Thomas,BSC Saas Bayreuth,23,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
107.,Jordan,Johannes,BBC Coburg,22,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
108.,Studener,David,SpVgg Rattelsdorf 2,20,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
109.,Wagner,Dominik,SpVgg Rattelsdorf 2,20,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
110.,Neubauer,Stefan,TSV Breitengüßbach 4,19,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
111.,Jones,Steve,1. FC Baunach 2,18,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
112.,Semertzidis,Eleftherios,BSC Saas Bayreuth,14,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
113.,Weber,Benedikt,1. FC Baunach 2,13,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
114.,Haubner,Philipp,SpVgg Rattelsdorf 2,13,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
115.,Kräußlich,Leon,BBC Coburg,13,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
116.,Ulshöfer,Jens,TSV Breitengüßbach 4,12,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
117.,Hofmann,Tobias,TSV Breitengüßbach 4,12,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
118.,Marschalt,Jens,SpVgg Rattelsdorf 2,12,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
119.,Desch,Heiner,1.FC 01 Bamberg,10,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
120.,Moritz,Simon,ATS Kulmbach,10,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
121.,Herzing,Thorsten,BSC Saas Bayreuth,9,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
122.,Stolte,Alexander,BSC Saas Bayreuth,8,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
123.,Nowak,Dominik,TTL Bamberg,6,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
124.,Strecker,Martin,BG Litzendorf,6,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
125.,Geigerhilk,Jochen,TTL Bamberg,6,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
126.,Meixner,Claus,1. FC Baunach 2,5,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
127.,Dütsch,Thomas,SpVgg Rattelsdorf 2,5,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
128.,Kalb,Benjamin,VfL Jahn Bamberg,5,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
129.,Riedhammer,Markus,1.FC 01 Bamberg,4,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
130.,Reich,Marco,BG Litzendorf,4,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
131.,Dobbener,Nils,BG Litzendorf,3,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
132.,Jung,Adrian,TTL Bamberg,3,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
133.,Harrison,George,BSC Saas Bayreuth,3,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
134.,Heink,Rüdiger,BSC Saas Bayreuth,2,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
135.,Lunz,Markus,TSV Breitengüßbach 4,2,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
136.,Koch,Hagen,1. FC Baunach 2,2,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
Statistikdaten (Saison: 2003/2004) - Bezirksliga Herren (Senioren Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2003/2004) - Bezirksliga Herren (Senioren Oberfranken),Statistikdaten (Saison: 2003/2004) - Bezirksliga Herren (Senioren Oberfranken),Team Statistiken,Beste Werfer/innen,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
Beste Werfer/innen,Top 10,Top 25,Alle,,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,245,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirksliga Herren,
- alle Mannschaften -ATS KulmbachATSV NordhalbenBBC Bayreuth 3BBC CoburgBG LitzendorfBSC Saas BayreuthDJK Bamberg 2DJK Eggolsheim 2SpVgg Rattelsdorf 2SpVgg StegaurachSV GundelsheimSV ZapfendorfTSV Breitengüßbach 4TSV EbensfeldTSV EbermannstadtTTL BambergVfL Jahn Bamberg1. FC Baunach 21. FC Baunach 31.FC 01 Bambergabsolut /relativ10-25- alleStand: 06.02.2004,- alle Mannschaften -ATS KulmbachATSV NordhalbenBBC Bayreuth 3BBC CoburgBG LitzendorfBSC Saas BayreuthDJK Bamberg 2DJK Eggolsheim 2SpVgg Rattelsdorf 2SpVgg StegaurachSV GundelsheimSV ZapfendorfTSV Breitengüßbach 4TSV EbensfeldTSV EbermannstadtTTL BambergVfL Jahn Bamberg1. FC Baunach 21. FC Baunach 31.FC 01 Bambergabsolut /relativ10-25- alleStand: 06.02.2004,- alle Mannschaften -ATS KulmbachATSV NordhalbenBBC Bayreuth 3BBC CoburgBG LitzendorfBSC Saas BayreuthDJK Bamberg 2DJK Eggolsheim 2SpVgg Rattelsdorf 2SpVgg StegaurachSV GundelsheimSV ZapfendorfTSV Breitengüßbach 4TSV EbensfeldTSV EbermannstadtTTL BambergVfL Jahn Bamberg1. FC Baunach 21. FC Baunach 31.FC 01 Bamberg,absolut /relativ,10-25- alle,256,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirkspokal Herren,
- alle Mannschaften -ATS KulmbachATSV NordhalbenBBC Bayreuth 3BBC CoburgBG LitzendorfBSC Saas BayreuthDJK Bamberg 2DJK Eggolsheim 2SpVgg Rattelsdorf 2SpVgg StegaurachSV GundelsheimSV ZapfendorfTSV Breitengüßbach 4TSV EbensfeldTSV EbermannstadtTTL BambergVfL Jahn Bamberg1. FC Baunach 21. FC Baunach 31.FC 01 Bambergabsolut /relativ10-25- alleStand: 06.02.2004,- alle Mannschaften -ATS KulmbachATSV NordhalbenBBC Bayreuth 3BBC CoburgBG LitzendorfBSC Saas BayreuthDJK Bamberg 2DJK Eggolsheim 2SpVgg Rattelsdorf 2SpVgg StegaurachSV GundelsheimSV ZapfendorfTSV Breitengüßbach 4TSV EbensfeldTSV EbermannstadtTTL BambergVfL Jahn Bamberg1. FC Baunach 21. FC Baunach 31.FC 01 Bamberg,absolut /relativ,10-25- alle,Stand: 06.02.2004,256,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirkspokal Herren,
- alle Mannschaften -ATS KulmbachATSV NordhalbenBBC Bayreuth 3BBC CoburgBG LitzendorfBSC Saas BayreuthDJK Bamberg 2DJK Eggolsheim 2SpVgg Rattelsdorf 2SpVgg StegaurachSV GundelsheimSV ZapfendorfTSV Breitengüßbach 4TSV EbensfeldTSV EbermannstadtTTL BambergVfL Jahn Bamberg1. FC Baunach 21. FC Baunach 31.FC 01 Bamberg,absolut /relativ,10-25- alle,Stand: 06.02.2004,,256,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirkspokal Herren,
Statistikdaten (Saison: 2003/2004) - Bezirkspokal Herren (Senioren Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2003/2004) - Bezirkspokal Herren (Senioren Oberfranken),Statistikdaten (Saison: 2003/2004) - Bezirkspokal Herren (Senioren Oberfranken),Team Statistiken,Beste Werfer/innen,256,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirkspokal Herren,
Beste Werfer/innen,Top 10,Top 25,Alle,,256,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirkspokal Herren,
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,256,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirkspokal Herren,
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,256,2003,Oberfranken,Bezirksliga,Senioren,männlich,Bezirkspokal Herren,
- alle Mannschaften -ATS KulmbachATSV NordhalbenBBC CoburgTS Kronach1. FC Pressigabsolut /relativ10-25- alleStand: 27.05.2004,- alle Mannschaften -ATS KulmbachATSV NordhalbenBBC CoburgTS Kronach1. FC Pressigabsolut /relativ10-25- alleStand: 27.05.2004,- alle Mannschaften -ATS KulmbachATSV NordhalbenBBC CoburgTS Kronach1. FC Pressig,absolut /relativ,10-25- alle,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
- alle Mannschaften -ATS KulmbachATSV NordhalbenBBC CoburgTS Kronach1. FC Pressigabsolut /relativ10-25- alleStand: 27.05.2004,- alle Mannschaften -ATS KulmbachATSV NordhalbenBBC CoburgTS Kronach1. FC Pressig,absolut /relativ,10-25- alle,Stand: 27.05.2004,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
- alle Mannschaften -ATS KulmbachATSV NordhalbenBBC CoburgTS Kronach1. FC Pressig,absolut /relativ,10-25- alle,Stand: 27.05.2004,,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
1.,Schneider,Eva,TS Kronach,140,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
2.,Madinger,Astrid,TS Kronach,125,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
3.,Keller,Andrea,BBC Coburg,111,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
4.,Krug,Ina,ATSV Nordhalben,98,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
5.,Keller,Sabine,BBC Coburg,64,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
6.,John,Karin,BBC Coburg,62,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
7.,Böhm,Melanie,BBC Coburg,59,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
8.,Abicht,Simone,BBC Coburg,58,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
9.,Weihrich,Jennifer,TS Kronach,58,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
10.,Wilde,Anja,1. FC Pressig,53,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
11.,Wunder,Margarete,ATSV Nordhalben,52,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
12.,Schorn,Simone,1. FC Pressig,48,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
13.,Weber,Veronika,TS Kronach,46,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
14.,Weihrich,Andrea,TS Kronach,46,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
15.,Jungbauer,Eva,TS Kronach,41,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
16.,Dietz,Sylvia,ATSV Nordhalben,40,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
17.,Fröhlich,Daiga,BBC Coburg,39,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
18.,Brückner,Silke,1. FC Pressig,31,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
19.,Gerber,Petra,1. FC Pressig,31,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
20.,Krutsch,Hedwig,BBC Coburg,29,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
21.,Schneyer,Franziska,BBC Coburg,29,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
22.,Beyer,Christiane,BBC Coburg,25,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
23.,Spörl,Petra,ATSV Nordhalben,21,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
24.,Schreiber,Marion,TS Kronach,18,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
25.,Müller,Monika,1. FC Pressig,17,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
26.,Ruf,Anja,ATSV Nordhalben,13,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
27.,Akyildiz,Özlem,BBC Coburg,12,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
28.,Schneider,Ruth,TS Kronach,11,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
29.,Daum,Silvia,ATSV Nordhalben,11,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
30.,Eichhorn,Petra,1. FC Pressig,10,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
31.,Weihrich,Daphne,TS Kronach,9,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
32.,Remmert,Silke,1. FC Pressig,9,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
33.,Mohler,Yvonne,ATSV Nordhalben,6,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
34.,Lang,Susanne,1. FC Pressig,5,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
35.,Hertel,Ramona,ATSV Nordhalben,5,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
36.,Kirsch,Katja,1. FC Pressig,5,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
37.,Knauer,Doris,ATSV Nordhalben,4,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
38.,Lang,Nadine,1. FC Pressig,4,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
39.,Schnittger,Anne,BBC Coburg,2,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
40.,Villain,Ilona,ATSV Nordhalben,2,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
Statistikdaten (Saison: 2003/2004) - Bezirksliga Damen (A) (Senioren Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2003/2004) - Bezirksliga Damen (A) (Senioren Oberfranken),Statistikdaten (Saison: 2003/2004) - Bezirksliga Damen (A) (Senioren Oberfranken),Team Statistiken,Beste Werfer/innen,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
Beste Werfer/innen,Top 10,Top 25,Alle,,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,248,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (A),
- alle Mannschaften -DJK Bamberg 3DJK EggolsheimPost-SV BambergTSV EbensfeldTTL Bamberg1. FC Baunachabsolut /relativ10-25- alleStand: 13.05.2004,- alle Mannschaften -DJK Bamberg 3DJK EggolsheimPost-SV BambergTSV EbensfeldTTL Bamberg1. FC Baunachabsolut /relativ10-25- alleStand: 13.05.2004,- alle Mannschaften -DJK Bamberg 3DJK EggolsheimPost-SV BambergTSV EbensfeldTTL Bamberg1. FC Baunach,absolut /relativ,10-25- alle,249,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (B),
- alle Mannschaften -DJK Bamberg 3DJK EggolsheimPost-SV BambergTSV EbensfeldTTL Bamberg1. FC Baunachabsolut /relativ10-25- alleStand: 13.05.2004,- alle Mannschaften -DJK Bamberg 3DJK EggolsheimPost-SV BambergTSV EbensfeldTTL Bamberg1. FC Baunach,absolut /relativ,10-25- alle,Stand: 13.05.2004,249,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (B),
- alle Mannschaften -DJK Bamberg 3DJK EggolsheimPost-SV BambergTSV EbensfeldTTL Bamberg1. FC Baunach,absolut /relativ,10-25- alle,Stand: 13.05.2004,,249,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (B),
1.,Gunreben,Bärbel,TSV Ebensfeld,153,249,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (B),
2.,Zimmermann,Monika,DJK Eggolsheim,131,249,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (B),
3.,Gunreben,Ulla,TSV Ebensfeld,129,249,2003,Oberfranken,Bezirksliga,Senioren,weiblich,Bezirksliga Damen (B),
